# ----------------------------------------
# Traffic acquisition: Session default channel group
# Account: HigherDOSE
# Property: higherdose.com - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20250101
# End date: 20250729
Session default channel group,Date,Sessions,Engaged sessions,Engagement rate,Average engagement time per session,Events per session,Event count,Key events,Session key event rate,Total revenue
Email,20250204,534,326,0.6104868913857678,58.92883895131086,8.595505617977528,4590,7,0.013108614232209739,3027.24
Referral,20250130,534,304,0.5692883895131086,27.196629213483146,6.224719101123595,3324,2,0.003745318352059925,1306.2
Paid Social,20250510,533,117,0.21951219512195122,13.196998123827392,4.529080675422139,2414,3,0.005628517823639775,1985
Affiliates,20250602,532,157,0.2951127819548872,23.43045112781955,5.402255639097745,2874,7,0.013157894736842105,2763.53
Paid Search,20250728,532,296,0.556390977443609,50.44172932330827,8.475563909774436,4509,11,0.018796992481203006,3760.5
Paid Search,20250629,531,290,0.5461393596986818,62.24293785310734,9.431261770244822,5008,11,0.02071563088512241,5526.62
Paid Search,20250628,529,256,0.4839319470699433,53.294896030245745,8.226843100189036,4352,8,0.015122873345935728,2986.84
Paid Social,20250315,524,94,0.17938931297709923,4.299618320610687,4.25763358778626,2231,0,0,0
Referral,20250122,520,298,0.573076923076923,33.896153846153844,6.628846153846154,3447,5,0.009615384615384616,2931.63
Paid Search,20250703,518,294,0.5675675675675675,61.95173745173745,9.615830115830116,4981,6,0.011583011583011582,3029.5
Paid Search,20250704,517,288,0.5570599613152805,52.22630560928433,8.750483558994198,4524,15,0.029013539651837523,8200.98
Referral,20250123,516,293,0.5678294573643411,30.31782945736434,6.691860465116279,3453,9,0.01744186046511628,5030.6
Email,20250415,514,295,0.5739299610894941,33.54280155642024,7.445525291828794,3827,3,0.005836575875486381,3838.5
Paid Search,20250712,513,290,0.5653021442495126,63.01559454191033,9.212475633528266,4726,11,0.021442495126705652,6095.97
Affiliates,20250203,512,146,0.28515625,10.076171875,4.888671875,2503,1,0.001953125,349
Paid Search,20250622,512,272,0.53125,57.05078125,8.732421875,4471,12,0.0234375,6712.96
Referral,20250129,512,302,0.58984375,39.21484375,7.05078125,3610,5,0.009765625,5689.26
Email,20250322,511,333,0.6516634050880626,75.6771037181996,12.225048923679061,6247,27,0.05283757338551859,11379.19
Email,20250324,511,266,0.5205479452054794,39.806262230919764,7.894324853228963,4034,22,0.043052837573385516,10377.24
Cross-network,20250612,510,252,0.49411764705882355,37.29803921568627,6.6647058823529415,3399,5,0.00980392156862745,3622.73
Paid Shopping,20250206,510,75,0.14705882352941177,7.1568627450980395,4.207843137254902,2146,1,0.00196078431372549,884.89
Referral,20250203,510,279,0.5470588235294118,34.049019607843135,6.288235294117647,3207,7,0.013725490196078431,3364.58
Referral,20250207,508,285,0.5610236220472441,38.53740157480315,6.381889763779528,3242,3,0.005905511811023622,1226.13
Cross-network,20250528,507,263,0.5187376725838264,53.40236686390533,7.463510848126233,3784,9,0.01775147928994083,5315.66
Organic Shopping,20250128,505,289,0.5722772277227722,33.91089108910891,7.825742574257426,3952,18,0.03564356435643564,7405.76
Referral,20250127,504,276,0.5476190476190477,31.271825396825395,6.759920634920635,3407,7,0.013888888888888888,5373.08
Affiliates,20250407,503,155,0.3081510934393638,11.314115308151093,5.0159045725646125,2523,3,0.005964214711729622,762.07
Referral,20250124,503,288,0.5725646123260437,33.88270377733598,6.777335984095427,3409,11,0.02186878727634195,6567.23
Paid Social,20250322,500,77,0.154,6.89,4.228,2114,1,0.002,305.31
Affiliates,20250709,499,114,0.22845691382765532,10.350701402805612,4.81563126252505,2403,2,0.004008016032064128,1017.21
Organic Shopping,20250121,497,277,0.5573440643863179,27.851106639839035,6.690140845070423,3325,13,0.026156941649899398,7785.49
Email,20250325,495,232,0.4686868686868687,31.795959595959594,7.082828282828283,3506,5,0.010101010101010102,1026.23
Paid Shopping,20250209,495,123,0.24848484848484848,15,5.254545454545455,2601,2,0.00404040404040404,2692.82
Paid Social,20250323,495,90,0.18181818181818182,5.454545454545454,4.406060606060606,2181,3,0.006060606060606061,1790.88
Organic Shopping,20250109,494,223,0.451417004048583,15.366396761133604,6.127530364372469,3027,1,0.0020242914979757085,349
Affiliates,20250412,493,139,0.281947261663286,10.079107505070994,4.862068965517241,2397,4,0.008113590263691683,2028.42
Organic Shopping,20250126,493,272,0.5517241379310345,29.488843813387422,6.789046653144016,3347,13,0.02636916835699797,6671.4
Referral,20250204,491,279,0.5682281059063137,37.5112016293279,6.708757637474542,3294,10,0.020366598778004074,6773.05
Affiliates,20250519,489,103,0.21063394683026584,7.343558282208589,4.531697341513293,2216,1,0.002044989775051125,105.93
Affiliates,20250408,487,131,0.26899383983572894,12.264887063655031,4.728952772073922,2303,5,0.01026694045174538,962.75
Affiliates,20250222,485,138,0.2845360824742268,13.77319587628866,5.420618556701031,2629,1,0.002061855670103093,381.65
Paid Social,20250317,479,72,0.15031315240083507,4.649269311064718,4.031315240083507,1931,0,0,0
Referral,20250512,479,259,0.5407098121085595,23.87473903966597,6.521920668058455,3124,5,0.010438413361169102,4611.7
SMS,20250722,479,149,0.31106471816283926,29.74321503131524,5.768267223382046,2763,4,0.008350730688935281,3048.52
Paid Shopping,20250215,478,145,0.303347280334728,14.336820083682008,5.372384937238493,2568,1,0.0020920502092050207,450.4
Referral,20250125,478,279,0.5836820083682008,31.234309623430963,6.481171548117155,3098,9,0.016736401673640166,4092.28
Affiliates,20250216,477,155,0.3249475890985325,14.515723270440251,5.165618448637317,2464,4,0.008385744234800839,1367.98
Organic Shopping,20250124,476,270,0.5672268907563025,29.294117647058822,7.987394957983193,3802,14,0.029411764705882353,7185.41
Affiliates,20250126,474,148,0.31223628691983124,13.00632911392405,4.850210970464135,2299,1,0.002109704641350211,69.45
Paid Social,20250203,474,59,0.12447257383966245,6.706751054852321,3.8649789029535864,1832,0,0,0
Paid Social,20250509,472,61,0.1292372881355932,4.625,4.02542372881356,1900,0,0,0
Referral,20250131,471,256,0.5435244161358811,35.01486199575371,7.040339702760085,3316,4,0.008492569002123142,4316.73
Paid Social,20250522,470,106,0.225531914893617,14.729787234042552,5.263829787234043,2474,1,0.002127659574468085,53.2
Affiliates,20250324,468,133,0.2841880341880342,10.534188034188034,5.4423076923076925,2547,4,0.008547008547008548,1154.25
Email,20250411,466,242,0.51931330472103,43.57081545064378,7.332618025751073,3417,2,0.004291845493562232,845.63
SMS,20250322,466,321,0.6888412017167382,66.33476394849785,12.390557939914164,5774,7,0.015021459227467811,5186.91
Referral,20250126,464,248,0.5344827586206896,34.24568965517241,6.176724137931035,2866,5,0.010775862068965518,1732.81
Paid Shopping,20250205,463,79,0.17062634989200864,6.036717062634989,4.110151187904967,1903,0,0,0
Paid Shopping,20250224,463,179,0.38660907127429806,16.660907127429805,6.524838012958964,3021,4,0.008639308855291577,823.42
Paid Social,20250514,463,60,0.12958963282937366,4.036717062634989,3.8682505399568035,1791,0,0,0
Paid Social,20250519,461,56,0.12147505422993492,5.093275488069414,4.2017353579175705,1937,0,0,0
Affiliates,20250629,459,183,0.39869281045751637,18.932461873638346,5.718954248366013,2625,1,0.002178649237472767,333.31
Paid Social,20250324,459,75,0.16339869281045752,3.0806100217864922,4.03921568627451,1854,0,0,0
Email,20250118,457,357,0.7811816192560175,32.4507658643326,6.547045951859956,2992,3,0.006564551422319475,980.51
Paid Shopping,20250208,455,104,0.22857142857142856,9.569230769230769,4.481318681318681,2039,0,0,0
Affiliates,20250206,454,150,0.3303964757709251,12.801762114537445,5.213656387665198,2367,3,0.006607929515418502,1419.37
Affiliates,20250210,454,182,0.4008810572687225,17.845814977973568,5.685022026431718,2581,8,0.01762114537444934,3701.04
Paid Social,20250513,454,78,0.17180616740088106,4.352422907488987,4.077092511013216,1851,0,0,0
Organic Shopping,20250125,453,267,0.5894039735099338,36.60044150110375,7.922737306843267,3589,12,0.026490066225165563,4910.02
Paid Shopping,20250122,453,166,0.36644591611479027,19.397350993377483,6.251655629139073,2832,0,0,0
Referral,20250208,453,261,0.5761589403973509,41.11258278145695,6.222958057395143,2819,7,0.01545253863134658,4190.55
Referral,20250217,452,251,0.5553097345132744,34.41150442477876,7.154867256637168,3234,11,0.024336283185840708,4586.25
Affiliates,20250313,451,144,0.31929046563192903,12.798226164079823,4.940133037694014,2228,3,0.0066518847006651885,1508.99
Referral,20250331,450,243,0.54,41.84888888888889,7.233333333333333,3255,6,0.013333333333333334,2507.19
SMS,20250509,449,331,0.7371937639198218,59.507795100222715,12.376391982182628,5557,12,0.026726057906458798,4640.59
Paid Social,20250316,448,65,0.14508928571428573,4.100446428571429,4.029017857142857,1805,0,0,0
Paid Shopping,20250123,447,207,0.46308724832214765,17.78523489932886,6.259507829977629,2798,7,0.015659955257270694,4554.66
Paid Social,20250508,447,44,0.09843400447427293,1.4340044742729305,3.498881431767338,1564,0,0,0
Paid Social,20250526,447,76,0.17002237136465326,17.80536912751678,4.4787472035794185,2002,0,0,0
Referral,20250210,446,224,0.5022421524663677,28.10089686098655,6.015695067264574,2683,3,0.006726457399103139,2023.43
Paid Social,20250330,445,67,0.15056179775280898,4.0067415730337075,4.071910112359551,1812,0,0,0
Paid Social,20250511,445,92,0.20674157303370785,6.175280898876404,4.346067415730337,1934,0,0,0
Email,20250212,444,245,0.5518018018018018,39.439189189189186,8.027027027027026,3564,12,0.02702702702702703,6772.29
Paid Social,20250321,444,49,0.11036036036036036,2.52027027027027,3.65990990990991,1625,0,0,0
Referral,20250215,443,251,0.5665914221218962,50.408577878103834,7.139954853273138,3163,3,0.006772009029345372,2091.18
Referral,20250224,443,239,0.5395033860045146,43.48306997742664,6.823927765237021,3023,4,0.009029345372460496,1617.58
Affiliates,20250325,441,151,0.3424036281179138,10.29251700680272,5.172335600907029,2281,0,0,0
Referral,20250216,441,267,0.6054421768707483,61.63265306122449,7.861678004535148,3467,7,0.015873015873015872,4679.32
Affiliates,20250727,440,106,0.2409090909090909,10.75909090909091,4.865909090909091,2141,3,0.006818181818181818,1636.9
Referral,20250327,439,241,0.5489749430523918,48.466970387243734,6.710706150341686,2946,1,0.002277904328018223,64.67
Paid Social,20250507,438,73,0.16666666666666666,7.408675799086758,4.294520547945205,1881,0,0,0
Referral,20250219,438,232,0.5296803652968036,30.810502283105023,6.9132420091324205,3028,7,0.0136986301369863,2754.44
Affiliates,20250219,435,144,0.3310344827586207,12.344827586206897,5.096551724137931,2217,4,0.009195402298850575,2604.82
Affiliates,20250615,434,110,0.2534562211981567,13.960829493087557,4.850230414746544,2105,1,0.002304147465437788,322.61
Email,20250206,434,237,0.5460829493087558,47.19585253456221,7.3341013824884795,3183,9,0.020737327188940093,3055.98
Organic Shopping,20250108,434,216,0.4976958525345622,27.91705069124424,7.642857142857143,3317,3,0.0069124423963133645,2333.003848
Referral,20250218,434,232,0.5345622119815668,36.672811059907836,6.548387096774194,2842,4,0.009216589861751152,5834.37
Affiliates,20250123,433,121,0.279445727482679,11.064665127020785,4.97459584295612,2154,0,0,0
Affiliates,20250207,433,119,0.2748267898383372,9.755196304849884,4.662817551963048,2019,1,0.0023094688221709007,645.25
Affiliates,20250220,429,131,0.30536130536130535,8.916083916083917,5.06993006993007,2175,1,0.002331002331002331,392
Paid Social,20250520,429,84,0.1958041958041958,7.128205128205129,4.31934731934732,1853,1,0.002331002331002331,748.98
Referral,20250211,428,247,0.5771028037383178,39.89252336448598,7.100467289719626,3039,8,0.018691588785046728,7682.69
Affiliates,20250113,426,153,0.3591549295774648,10.105633802816902,5.476525821596244,2333,2,0.004694835680751174,610.75
Affiliates,20250302,426,128,0.3004694835680751,10.316901408450704,4.727699530516432,2014,3,0.007042253521126761,726.73
Affiliates,20250417,425,114,0.26823529411764707,8.40235294117647,5.049411764705883,2146,1,0.002352941176470588,73.14
Referral,20250202,425,246,0.5788235294117647,28.157647058823528,6.404705882352941,2722,8,0.018823529411764704,7298.68
SMS,20250321,425,292,0.6870588235294117,55.411764705882355,10.790588235294118,4586,15,0.03529411764705882,8761.03
Cross-network,20250516,424,213,0.5023584905660378,38.339622641509436,7.438679245283019,3154,5,0.01179245283018868,3683.02
Affiliates,20250425,422,106,0.25118483412322273,15.438388625592417,4.957345971563981,2092,2,0.004739336492890996,727.53
Referral,20250209,422,234,0.5545023696682464,47.90284360189573,6.829383886255924,2882,3,0.0071090047393364926,1690.67
Affiliates,20250618,421,125,0.29691211401425177,23.08313539192399,5.4299287410926365,2286,3,0.007125890736342043,922.95
Paid Social,20250204,419,81,0.19331742243436753,6.152744630071599,4.229116945107399,1772,0,0,0
Paid Social,20250329,419,75,0.17899761336515513,5.348448687350835,4.09546539379475,1716,0,0,0
Referral,20250307,419,204,0.48687350835322196,28.971360381861576,6.873508353221957,2880,0,0,0
Paid Shopping,20250126,418,201,0.48086124401913877,19.239234449760765,6.413875598086125,2681,1,0.0023923444976076554,51.36
Email,20250305,417,263,0.6306954436450839,55.196642685851316,10.585131894484412,4414,9,0.02158273381294964,2281.67
Affiliates,20250621,416,125,0.3004807692307692,15.473557692307692,4.814903846153846,2003,2,0.004807692307692308,1533.94
Referral,20250312,415,236,0.5686746987951807,30.70843373493976,6.424096385542168,2666,3,0.007228915662650603,1554.32
Referral,20250223,413,204,0.4939467312348668,35.32929782082324,7.123486682808717,2942,1,0.002421307506053269,552.63
Email,20250403,412,203,0.49271844660194175,43.52669902912621,7.182038834951456,2959,3,0.007281553398058253,2077.32
SMS,20250427,410,310,0.7560975609756098,81.5609756097561,15.270731707317074,6261,18,0.04390243902439024,8119.88
Affiliates,20250418,409,131,0.3202933985330073,10.535452322738386,5.02200488997555,2054,4,0.009779951100244499,1285.49
Referral,20250213,409,232,0.5672371638141809,51.359413202933986,7.376528117359413,3017,5,0.012224938875305624,2867.43
SMS,20250603,407,128,0.3144963144963145,27.206388206388205,5.3660933660933665,2184,10,0.02457002457002457,3933.1
Organic Shopping,20250127,405,225,0.5555555555555556,28.74074074074074,7.461728395061728,3022,9,0.022222222222222223,3993.73
Affiliates,20250509,404,121,0.2995049504950495,10.121287128712872,4.735148514851486,1913,2,0.0049504950495049506,136.43
Affiliates,20250510,404,128,0.31683168316831684,12.198019801980198,5.007425742574258,2023,1,0.0024752475247524753,1166.8
Paid Social,20250202,404,85,0.2103960396039604,8.07920792079208,4.658415841584159,1882,0,0,0
Referral,20250212,404,237,0.5866336633663366,53.01237623762376,7.717821782178218,3118,6,0.01485148514851485,2793.59
Paid Social,20250205,403,69,0.17121588089330025,3.9851116625310175,4.292803970223325,1730,0,0,0
Affiliates,20250610,401,125,0.3117206982543641,15.488778054862843,5.002493765586035,2006,4,0.00997506234413965,2034.7
Paid Social,20250325,400,60,0.15,4.105,4.12,1648,0,0,0
Referral,20250303,399,233,0.5839598997493735,40.14035087719298,7.4035087719298245,2954,4,0.010025062656641603,1537.18
Affiliates,20250109,394,148,0.3756345177664975,13.00507614213198,5.916243654822335,2331,1,0.0025380710659898475,825
Affiliates,20250311,393,88,0.22391857506361323,9.119592875318066,4.587786259541985,1803,0,0,0
Affiliates,20250721,392,92,0.23469387755102042,9.747448979591837,4.729591836734694,1854,2,0.00510204081632653,626.85
Referral,20250201,392,211,0.5382653061224489,32.38775510204081,6.441326530612245,2525,3,0.007653061224489796,3356.2
Referral,20250220,391,217,0.5549872122762148,40.447570332480815,7.565217391304348,2958,8,0.020460358056265986,5275.48
Email,20250606,390,153,0.3923076923076923,46.57435897435897,5.687179487179487,2218,0,0,0
Organic Shopping,20250122,389,213,0.5475578406169666,30.529562982005142,6.989717223650386,2719,10,0.02570694087403599,5498.09
SMS,20250620,389,258,0.6632390745501285,56.38560411311054,10.65809768637532,4146,7,0.017994858611825194,2220.06
Email,20250420,388,234,0.6030927835051546,60.94845360824742,9.742268041237113,3780,2,0.005154639175257732,1064.68
Affiliates,20250508,387,113,0.29198966408268734,13.155038759689923,4.961240310077519,1920,0,0,0
Email,20250328,387,226,0.5839793281653747,54.13695090439276,8.286821705426357,3207,6,0.015503875968992248,1576.25
